uid,stress_level,time,date,total_unlocks,total_scr_time,avg_scr_time,night_unlocks,total_convos,total_convo_time,avg_convo_time,night_convos,total_dark,total_dark_time,avg_dark_time,night_dark
u17,3,1366339011,2013-04-18,6,929.8333333333333,154.9722222222222,2,28,316.0,11.285714285714286,10,4,778.8166666666666,194.70416666666665,2
u17,3,1366099385,2013-04-16,4,1194.65,298.6625,0,34,205.23333333333332,6.036274509803921,2,5,1226.8333333333333,245.36666666666665,0
u17,3,1366263875,2013-04-18,6,929.8333333333333,154.9722222222222,2,28,316.0,11.285714285714286,10,4,778.8166666666666,194.70416666666665,2
u17,3,1366060052,2013-04-15,5,886.85,177.37,2,26,340.01666666666665,13.077564102564102,7,5,711.0500000000001,142.21,1
u17,3,1365978836,2013-04-14,3,690.45,230.15,1,21,194.05,9.24047619047619,12,5,962.0833333333333,192.41666666666666,2
u17,3,1365724416,2013-04-11,5,1317.9333333333334,263.5866666666667,1,29,244.93333333333334,8.445977011494254,8,4,1326.7666666666667,331.69166666666666,1
u17,3,1367000810,2013-04-26,7,1164.5666666666666,166.36666666666665,2,29,473.76666666666665,16.336781609195402,6,4,949.65,237.4125,1
u17,2,1366190098,2013-04-17,1,459.06666666666666,459.06666666666666,0,20,259.05,12.9525,5,3,1155.5833333333333,385.1944444444444,1
u17,2,1364684780,2013-03-30,5,1079.8333333333335,215.9666666666667,2,28,203.46666666666667,7.266666666666667,8,4,1062.0166666666667,265.50416666666666,2
u17,1,1364508535,2013-03-28,6,662.8333333333333,110.47222222222221,0,25,252.68333333333334,10.107333333333333,4,6,665.5833333333334,110.93055555555556,0
u17,3,1366272014,2013-04-18,6,929.8333333333333,154.9722222222222,2,28,316.0,11.285714285714286,10,4,778.8166666666666,194.70416666666665,2
u17,3,1367210055,2013-04-28,4,703.95,175.9875,2,22,102.03333333333333,4.637878787878788,11,3,302.5,100.83333333333333,3
u17,3,1368260008,2013-05-11,4,1239.95,309.9875,1,13,227.43333333333334,17.494871794871795,3,3,1097.4833333333333,365.8277777777778,0
u17,3,1367384525,2013-05-01,5,950.6,190.12,1,30,245.26666666666665,8.175555555555555,15,5,681.35,136.27,1
u17,3,1369527989,2013-05-25,2,266.75,133.375,0,17,143.15,8.420588235294119,3,5,1165.3333333333333,233.06666666666666,2
u17,3,1369525523,2013-05-25,2,266.75,133.375,0,17,143.15,8.420588235294119,3,5,1165.3333333333333,233.06666666666666,2
u17,3,1369759414,2013-05-28,2,678.3,339.15,0,31,366.48333333333335,11.822043010752688,4,5,971.0333333333333,194.20666666666665,1
u17,3,1369397225,2013-05-24,3,416.75,138.91666666666666,0,10,262.21666666666664,26.221666666666664,0,5,960.25,192.05,0
u17,3,1369250115,2013-05-22,4,717.0166666666667,179.25416666666666,0,19,308.51666666666665,16.23771929824561,1,3,485.1,161.70000000000002,0
u17,3,1369040256,2013-05-20,5,1330.1333333333332,266.02666666666664,1,18,306.3,17.016666666666666,5,6,811.0333333333333,135.17222222222222,0
u17,3,1368845958,2013-05-17,4,1260.85,315.2125,2,24,261.28333333333336,10.886805555555556,7,3,788.45,262.81666666666666,1
u17,3,1368582565,2013-05-14,3,433.4666666666667,144.4888888888889,1,26,197.81666666666666,7.608333333333333,1,3,808.9833333333333,269.6611111111111,1
u17,3,1368030631,2013-05-08,3,379.0,126.33333333333333,1,34,351.5,10.338235294117647,11,3,509.43333333333334,169.8111111111111,2
u17,3,1367914044,2013-05-07,5,981.9,196.38,2,29,214.5,7.396551724137931,8,5,962.45,192.49,2
u17,3,1367687909,2013-05-04,4,1219.7166666666667,304.9291666666667,1,22,147.21666666666667,6.691666666666666,2,3,852.75,284.25,2
u17,3,1367985665,2013-05-07,5,981.9,196.38,2,29,214.5,7.396551724137931,8,5,962.45,192.49,2
u17,3,1368784381,2013-05-17,4,1260.85,315.2125,2,24,261.28333333333336,10.886805555555556,7,3,788.45,262.81666666666666,1
u17,3,1367949671,2013-05-07,5,981.9,196.38,2,29,214.5,7.396551724137931,8,5,962.45,192.49,2
u17,3,1367900979,2013-05-06,4,1074.6833333333334,268.67083333333335,1,15,219.55,14.636666666666667,2,5,1299.8333333333333,259.96666666666664,2
u17,3,1367472367,2013-05-02,3,569.3333333333333,189.77777777777774,1,25,130.55,5.222,2,1,184.18333333333334,184.18333333333334,1
u17,3,1369130694,2013-05-21,2,450.59999999999997,225.29999999999998,0,20,132.98333333333335,6.649166666666668,1,1,315.71666666666664,315.71666666666664,1
u18,1,1365551664,2013-04-09,3,538.8,179.6,2,19,252.54999999999998,13.292105263157893,12,2,311.23333333333335,155.61666666666667,1
u18,1,1364596765,2013-03-29,7,1330.2833333333333,190.0404761904762,3,35,403.73333333333335,11.535238095238096,23,4,553.1166666666667,138.27916666666667,1
u18,4,1364681460,2013-03-30,4,728.4833333333333,182.12083333333334,1,30,249.45,8.315,13,2,518.4333333333333,259.21666666666664,1
u18,1,1365152001,2013-04-05,1,470.0,470.0,1,28,365.7166666666667,13.061309523809525,6,2,297.75,148.875,0
u18,1,1365185624,2013-04-05,1,470.0,470.0,1,28,365.7166666666667,13.061309523809525,6,2,297.75,148.875,0
u18,1,1365452770,2013-04-08,6,975.9833333333333,162.6638888888889,3,25,384.73333333333335,15.389333333333333,13,5,900.6333333333333,180.12666666666667,3
u18,1,1365480349,2013-04-08,6,975.9833333333333,162.6638888888889,3,25,384.73333333333335,15.389333333333333,13,5,900.6333333333333,180.12666666666667,3
u18,1,1366341951,2013-04-18,3,408.15,136.04999999999998,0,1,3.2,3.2,1,3,366.9833333333333,122.32777777777777,0
u18,1,1366560416,2013-04-21,6,814.4166666666667,135.73611111111111,2,30,271.25,9.041666666666666,12,5,1075.1333333333334,215.0266666666667,2
u18,3,1367001157,2013-04-26,6,961.1333333333333,160.1888888888889,2,75,692.65,9.235333333333333,36,3,433.6,144.53333333333333,0
u18,4,1364402047,2013-03-27,2,350.6666666666667,175.33333333333334,0,31,419.3833333333333,13.528494623655913,0,3,943.7666666666667,314.5888888888889,1
u18,1,1364978691,2013-04-03,6,1169.1,194.85,3,17,385.2,22.658823529411762,7,4,656.4333333333334,164.10833333333335,2
u19,2,1369295029,2013-05-23,4,753.6166666666667,188.40416666666667,1,29,488.7,16.851724137931033,8,3,736.65,245.54999999999998,1
u19,1,1364589262,2013-03-29,4,906.8666666666667,226.71666666666667,2,34,514.5166666666667,15.132843137254902,11,2,643.7,321.85,2
u19,3,1368689395,2013-05-16,3,538.2666666666667,179.42222222222222,1,10,63.083333333333336,6.308333333333334,10,4,600.4666666666667,150.11666666666667,2
u19,1,1368519323,2013-05-14,8,942.7,117.8375,3,39,384.48333333333335,9.858547008547008,12,4,702.0666666666666,175.51666666666665,2
u19,3,1368000008,2013-05-08,10,1108.0166666666667,110.80166666666666,4,21,66.85,3.183333333333333,21,5,1058.95,211.79000000000002,1
u19,2,1367988662,2013-05-07,5,606.1166666666667,121.22333333333333,2,27,259.8666666666667,9.624691358024691,4,2,467.4166666666667,233.70833333333334,1
u19,1,1368585116,2013-05-14,8,942.7,117.8375,3,39,384.48333333333335,9.858547008547008,12,4,702.0666666666666,175.51666666666665,2
u19,3,1367900324,2013-05-06,5,899.05,179.81,2,21,155.71666666666667,7.415079365079365,3,2,577.6666666666666,288.8333333333333,2
u19,3,1367953801,2013-05-07,5,606.1166666666667,121.22333333333333,2,27,259.8666666666667,9.624691358024691,4,2,467.4166666666667,233.70833333333334,1
u19,2,1367477657,2013-05-02,5,904.2666666666667,180.85333333333332,3,15,132.63333333333333,8.842222222222222,15,4,1130.5,282.625,2
u19,2,1367400483,2013-05-01,7,1048.6166666666668,149.80238095238096,3,6,138.1,23.016666666666666,0,4,828.7833333333333,207.19583333333333,1
u19,2,1367193779,2013-04-28,3,694.7666666666667,231.58888888888887,1,20,72.0,3.6,20,3,802.2166666666667,267.40555555555557,1
u19,1,1366999478,2013-04-26,3,481.35,160.45000000000002,0,41,250.38333333333333,6.106910569105691,15,3,674.7666666666667,224.92222222222222,0
u19,2,1366913734,2013-04-25,2,540.9166666666667,270.45833333333337,1,37,429.55,11.60945945945946,14,3,676.15,225.38333333333333,2
u19,1,1367825511,2013-05-06,5,899.05,179.81,2,21,155.71666666666667,7.415079365079365,3,2,577.6666666666666,288.8333333333333,2
u19,2,1368072999,2013-05-08,10,1108.0166666666667,110.80166666666666,4,21,66.85,3.183333333333333,21,5,1058.95,211.79000000000002,1
u19,4,1368645260,2013-05-15,6,782.7666666666667,130.4611111111111,3,35,469.9666666666667,13.427619047619048,14,3,677.95,225.98333333333335,2
u19,1,1364369004,2013-03-27,2,615.4333333333334,307.7166666666667,1,17,236.68333333333334,13.922549019607843,0,2,603.5166666666667,301.7583333333333,1
u19,4,1369250393,2013-05-22,3,680.8499999999999,226.94999999999996,1,33,319.5333333333333,9.682828282828282,10,3,761.05,253.6833333333333,1
u19,1,1369163696,2013-05-21,4,660.7833333333333,165.19583333333333,2,41,429.3,10.470731707317073,14,3,683.7,227.9,2
u19,1,1369196009,2013-05-21,4,660.7833333333333,165.19583333333333,2,41,429.3,10.470731707317073,14,3,683.7,227.9,2
u19,1,1369116090,2013-05-21,4,660.7833333333333,165.19583333333333,2,41,429.3,10.470731707317073,14,3,683.7,227.9,2
u19,1,1369127550,2013-05-21,4,660.7833333333333,165.19583333333333,2,41,429.3,10.470731707317073,14,3,683.7,227.9,2
u19,1,1369079036,2013-05-20,4,820.9666666666667,205.24166666666667,1,22,159.81666666666666,7.26439393939394,10,3,776.1166666666667,258.7055555555556,1
u19,4,1369038380,2013-05-20,4,820.9666666666667,205.24166666666667,1,22,159.81666666666666,7.26439393939394,10,3,776.1166666666667,258.7055555555556,1
u19,4,1368991504,2013-05-19,4,668.25,167.0625,0,1,1.85,1.85,1,2,681.0666666666667,340.53333333333336,2
u19,4,1368349577,2013-05-12,4,830.6333333333333,207.65833333333333,2,26,131.48333333333335,5.057051282051282,6,3,828.0666666666667,276.02222222222224,2
u19,3,1368756460,2013-05-16,3,538.2666666666667,179.42222222222222,1,10,63.083333333333336,6.308333333333334,10,4,600.4666666666667,150.11666666666667,2
u19,1,1368670707,2013-05-15,6,782.7666666666667,130.4611111111111,3,35,469.9666666666667,13.427619047619048,14,3,677.95,225.98333333333335,2
u19,2,1368476839,2013-05-13,6,767.0,127.83333333333333,2,25,116.11666666666666,4.644666666666667,8,3,737.6833333333334,245.89444444444447,1
u19,1,1368036021,2013-05-08,10,1108.0166666666667,110.80166666666666,4,21,66.85,3.183333333333333,21,5,1058.95,211.79000000000002,1
u19,1,1366703091,2013-04-23,3,710.7166666666667,236.90555555555557,1,31,422.65,13.633870967741935,10,1,71.1,71.1,0
u19,1,1366361084,2013-04-19,3,763.65,254.54999999999998,1,37,246.25,6.655405405405405,9,3,744.0,248.0,1
u19,1,1364412535,2013-03-27,2,615.4333333333334,307.7166666666667,1,17,236.68333333333334,13.922549019607843,0,2,603.5166666666667,301.7583333333333,1
u19,4,1364423003,2013-03-27,2,615.4333333333334,307.7166666666667,1,17,236.68333333333334,13.922549019607843,0,2,603.5166666666667,301.7583333333333,1
u19,1,1364455473,2013-03-28,2,536.6,268.3,1,38,384.1333333333333,10.108771929824561,17,3,352.31666666666666,117.43888888888888,1
u19,1,1364509460,2013-03-28,2,536.6,268.3,1,38,384.1333333333333,10.108771929824561,17,3,352.31666666666666,117.43888888888888,1
u19,1,1364595596,2013-03-29,4,906.8666666666667,226.71666666666667,2,34,514.5166666666667,15.132843137254902,11,2,643.7,321.85,2
u19,1,1364805203,2013-04-01,3,805.5,268.5,1,24,287.8666666666667,11.994444444444445,6,3,726.2333333333333,242.07777777777778,1
u19,2,1365452322,2013-04-08,2,755.0666666666666,377.5333333333333,1,30,401.71666666666664,13.390555555555554,9,4,881.3833333333333,220.34583333333333,1
u19,1,1364889064,2013-04-02,4,686.2,171.55,2,45,388.7833333333333,8.63962962962963,11,3,775.6166666666667,258.5388888888889,2
u19,3,1365327400,2013-04-07,3,686.9166666666666,228.9722222222222,1,40,337.75,8.44375,12,4,827.3333333333333,206.83333333333331,1
u19,2,1365229959,2013-04-06,2,378.05,189.025,2,35,464.95,13.284285714285714,9,3,534.4333333333333,178.14444444444442,3
u19,2,1365143596,2013-04-05,4,837.6166666666667,209.40416666666667,2,25,299.18333333333334,11.967333333333334,14,3,717.4833333333333,239.16111111111113,1
u19,1,1365122196,2013-04-04,3,655.1666666666667,218.3888888888889,2,27,417.73333333333335,15.471604938271605,11,2,688.3833333333334,344.1916666666667,1
u19,2,1365409930,2013-04-08,2,755.0666666666666,377.5333333333333,1,30,401.71666666666664,13.390555555555554,9,4,881.3833333333333,220.34583333333333,1
u19,2,1365063248,2013-04-04,3,655.1666666666667,218.3888888888889,2,27,417.73333333333335,15.471604938271605,11,2,688.3833333333334,344.1916666666667,1
u19,1,1365055208,2013-04-04,3,655.1666666666667,218.3888888888889,2,27,417.73333333333335,15.471604938271605,11,2,688.3833333333334,344.1916666666667,1
u19,1,1364948298,2013-04-02,4,686.2,171.55,2,45,388.7833333333333,8.63962962962963,11,3,775.6166666666667,258.5388888888889,2
u19,2,1366532005,2013-04-21,5,1093.9333333333334,218.7866666666667,1,1,3.533333333333333,3.533333333333333,1,1,99.71666666666667,99.71666666666667,0
u19,1,1365483327,2013-04-08,2,755.0666666666666,377.5333333333333,1,30,401.71666666666664,13.390555555555554,9,4,881.3833333333333,220.34583333333333,1
u19,1,1365495628,2013-04-09,3,634.1666666666666,211.38888888888889,2,36,310.95,8.6375,18,3,636.5,212.16666666666666,1
u19,2,1366257627,2013-04-17,4,793.0166666666667,198.25416666666666,2,24,473.51666666666665,19.72986111111111,9,5,806.9,161.38,2
u19,2,1366276546,2013-04-18,4,615.9499999999999,153.98749999999998,1,42,456.45,10.867857142857142,19,4,623.65,155.9125,1
u19,2,1366178223,2013-04-17,4,793.0166666666667,198.25416666666666,2,24,473.51666666666665,19.72986111111111,9,5,806.9,161.38,2
u19,2,1366088812,2013-04-16,5,822.5833333333334,164.51666666666668,3,26,288.5833333333333,11.099358974358974,5,2,603.1166666666667,301.55833333333334,1
u19,2,1366056091,2013-04-15,5,967.2833333333333,193.45666666666665,4,22,189.98333333333335,8.635606060606062,11,3,764.4833333333333,254.82777777777778,2
u19,1,1366050372,2013-04-15,5,967.2833333333333,193.45666666666665,4,22,189.98333333333335,8.635606060606062,11,3,764.4833333333333,254.82777777777778,2
u19,2,1365913010,2013-04-13,4,437.08333333333337,109.27083333333334,3,34,654.6,19.25294117647059,9,3,392.4666666666667,130.82222222222222,0
u19,1,1365478047,2013-04-08,2,755.0666666666666,377.5333333333333,1,30,401.71666666666664,13.390555555555554,9,4,881.3833333333333,220.34583333333333,1
u19,1,1365985278,2013-04-14,3,669.8166666666666,223.2722222222222,1,31,596.5666666666666,19.244086021505375,11,4,817.0166666666667,204.25416666666666,1
u19,2,1365891207,2013-04-13,4,437.08333333333337,109.27083333333334,3,34,654.6,19.25294117647059,9,3,392.4666666666667,130.82222222222222,0
u19,1,1365805081,2013-04-12,3,732.8833333333333,244.29444444444445,1,34,294.95,8.674999999999999,19,1,566.7333333333333,566.7333333333333,1
u19,2,1366185862,2013-04-17,4,793.0166666666667,198.25416666666666,2,24,473.51666666666665,19.72986111111111,9,5,806.9,161.38,2
u19,2,1365670917,2013-04-11,5,856.2833333333334,171.2566666666667,2,44,362.65,8.242045454545455,17,4,931.5666666666666,232.89166666666665,2
u19,2,1365632355,2013-04-10,2,684.0333333333333,342.01666666666665,1,44,479.51666666666665,10.898106060606061,19,2,730.5333333333333,365.26666666666665,1
u19,2,1365718993,2013-04-11,5,856.2833333333334,171.2566666666667,2,44,362.65,8.242045454545455,17,4,931.5666666666666,232.89166666666665,2
u19,2,1365545467,2013-04-09,3,634.1666666666666,211.38888888888889,2,36,310.95,8.6375,18,3,636.5,212.16666666666666,1
u19,2,1366102476,2013-04-16,5,822.5833333333334,164.51666666666668,3,26,288.5833333333333,11.099358974358974,5,2,603.1166666666667,301.55833333333334,1
u19,1,1365034661,2013-04-03,2,714.9,357.45,1,38,436.1,11.476315789473684,12,2,765.8,382.9,1
u19,2,1364969525,2013-04-03,2,714.9,357.45,1,38,436.1,11.476315789473684,12,2,765.8,382.9,1
u19,3,1369470205,2013-05-25,5,816.8166666666667,163.36333333333334,2,32,293.6666666666667,9.177083333333334,4,3,684.2833333333333,228.09444444444443,1
u19,3,1369336933,2013-05-23,4,753.6166666666667,188.40416666666667,1,29,488.7,16.851724137931033,8,3,736.65,245.54999999999998,1
u19,1,1369370950,2013-05-23,4,753.6166666666667,188.40416666666667,1,29,488.7,16.851724137931033,8,3,736.65,245.54999999999998,1
u19,4,1369210255,2013-05-22,3,680.8499999999999,226.94999999999996,1,33,319.5333333333333,9.682828282828282,10,3,761.05,253.6833333333333,1
u19,1,1369454856,2013-05-24,5,960.4,192.07999999999998,2,24,285.0,11.875,8,4,857.6833333333334,214.42083333333335,1
u19,5,1369984360,2013-05-31,4,761.35,190.3375,1,31,351.3833333333333,11.334946236559139,10,1,85.68333333333334,85.68333333333334,0
u19,2,1369561989,2013-05-26,3,605.1,201.70000000000002,1,43,569.45,13.243023255813954,17,2,527.4,263.7,1
u19,4,1369852305,2013-05-29,2,159.10000000000002,79.55000000000001,1,55,663.5,12.063636363636364,22,1,104.5,104.5,0
u19,4,1369425852,2013-05-24,5,960.4,192.07999999999998,2,24,285.0,11.875,8,4,857.6833333333334,214.42083333333335,1
u20,4,1364425348,2013-03-27,3,225.14999999999998,75.05,0,11,183.75,16.704545454545453,5,3,345.0,115.0,1
u20,4,1364425348,2013-03-27,3,225.14999999999998,75.05,0,11,183.75,16.704545454545453,5,3,345.0,115.0,1
u20,1,1364598836,2013-03-29,1,173.16666666666666,173.16666666666666,1,26,166.4,6.4,7,1,168.78333333333333,168.78333333333333,1
u20,1,1364975714,2013-04-03,3,621.8833333333333,207.29444444444445,2,22,148.73333333333332,6.76060606060606,10,2,559.9333333333334,279.9666666666667,1
u20,1,1365058747,2013-04-04,4,992.5666666666667,248.14166666666668,0,27,298.5,11.055555555555555,18,1,218.7,218.7,0
u20,1,1365315266,2013-04-07,4,414.23333333333335,103.55833333333334,2,28,148.2,5.292857142857143,19,3,464.25,154.75,0
u20,1,1365388873,2013-04-07,4,414.23333333333335,103.55833333333334,2,28,148.2,5.292857142857143,19,3,464.25,154.75,0
u20,2,1365722833,2013-04-11,3,383.90000000000003,127.96666666666668,0,23,327.6333333333333,14.244927536231884,13,4,522.55,130.6375,0
u20,1,1364536538,2013-03-29,1,173.16666666666666,173.16666666666666,1,26,166.4,6.4,7,1,168.78333333333333,168.78333333333333,1
u22,1,1364856773,2013-04-01,5,1278.35,255.67,2,9,41.18333333333334,4.575925925925926,4,4,1123.4666666666667,280.8666666666667,1
u22,4,1364761986,2013-03-31,4,953.1833333333333,238.29583333333332,0,18,115.78333333333333,6.432407407407407,6,2,519.6666666666666,259.8333333333333,0
u22,1,1364805956,2013-04-01,5,1278.35,255.67,2,9,41.18333333333334,4.575925925925926,4,4,1123.4666666666667,280.8666666666667,1
u22,4,1364973413,2013-04-03,6,1055.6,175.9333333333333,2,34,360.5833333333333,10.605392156862745,14,7,1207.6,172.5142857142857,2
u22,4,1364947283,2013-04-02,3,318.0833333333333,106.02777777777777,2,21,227.53333333333333,10.834920634920636,7,4,407.01666666666665,101.75416666666666,1
u22,1,1365052760,2013-04-04,1,66.6,66.6,1,31,331.7,10.7,11,2,482.5,241.25,2
u22,1,1365055981,2013-04-04,1,66.6,66.6,1,31,331.7,10.7,11,2,482.5,241.25,2
u22,4,1365107108,2013-04-04,1,66.6,66.6,1,31,331.7,10.7,11,2,482.5,241.25,2
u22,1,1364767630,2013-03-31,4,953.1833333333333,238.29583333333332,0,18,115.78333333333333,6.432407407407407,6,2,519.6666666666666,259.8333333333333,0
u22,1,1364877850,2013-04-01,5,1278.35,255.67,2,9,41.18333333333334,4.575925925925926,4,4,1123.4666666666667,280.8666666666667,1
